,Title,Date,URL
38,"이탈리아, 이탈리아. 그리고 이탈리아",2023.10.25,/b/gaijin/89636531?before=2023-10-25T05%3A41%3A09Z
39,별 좆밥우주선들만 한가득이네,2023.10.25,/b/gaijin/89636484?before=2023-10-25T05%3A41%3A09Z
40,우주선의 필수!,2023.10.25,/b/gaijin/89636439?before=2023-10-25T05%3A41%3A09Z
41,우주선 소형함은 이게 제일 꼴리게생김,2023.10.25,/b/gaijin/89636419?before=2023-10-25T05%3A41%3A09Z
42,가붕이들 이거 무슨탱크같음?,2023.10.25,/b/gaijin/89636383?before=2023-10-25T05%3A41%3A09Z
43,우주선?,2023.10.25,/b/gaijin/89636378?before=2023-10-25T05%3A41%3A09Z
44,닥터후의 스핏파이어 우주진출은 공상의 이야기가 아니며,2023.10.25,/b/gaijin/89636282?before=2023-10-25T05%3A41%3A09Z
0,우주전함 디자인 이쁘다고 생각하는거,2023.10.25,/b/gaijin/89641400?before=2023-10-25T06%3A12%3A07Z
1,자연단위계 쓰면 싸울일 없지 않을까,2023.10.25,/b/gaijin/89641380?before=2023-10-25T06%3A12%3A07Z
2,닉 좀 이상하다 싶음 ESP네,2023.10.25,/b/gaijin/89641284?before=2023-10-25T06%3A12%3A07Z
3,야드파운드고 뭐고 그냥 12진법이 제일 좆같음,2023.10.25,/b/gaijin/89641218?before=2023-10-25T06%3A12%3A07Z
4,야드파운드에서 가장 비호감 가는 단위가 뭐임?,2023.10.25,/b/gaijin/89641110?before=2023-10-25T06%3A12%3A07Z
5,솔직히 미터 따지는 나라가 지는게 맞다,2023.10.25,/b/gaijin/89641079?before=2023-10-25T06%3A12%3A07Z
6,배썬더하는데도 아직까지 인치 적응이 안됨;;,2023.10.25,/b/gaijin/89641006?before=2023-10-25T06%3A12%3A07Z
7,여기 혹시 알러지 있는애들 있냐,2023.10.25,/b/gaijin/89640992?before=2023-10-25T06%3A12%3A07Z
8,단위계 전부 미개한거 같은데 폐기하는게 맞는듯,2023.10.25,/b/gaijin/89640892?before=2023-10-25T06%3A12%3A07Z
9,야드 파운드 쓰는 새끼는,2023.10.25,/b/gaijin/89640854?before=2023-10-25T06%3A12%3A07Z
10,어깨넓이 45센티면 좁은거임?,2023.10.25,/b/gaijin/89640853?before=2023-10-25T06%3A12%3A07Z
11,110야드에서 최대 1인치의 관통력을 자랑하는 소총,2023.10.25,/b/gaijin/89640777?before=2023-10-25T06%3A12%3A07Z
12,F-15 길이 넓이가,2023.10.25,/b/gaijin/89640761?before=2023-10-25T06%3A12%3A07Z
13,오늘은 이탈리아 메이저임 ㅇㅈ?,2023.10.25,/b/gaijin/89640734?before=2023-10-25T06%3A12%3A07Z
14,우주 전함이 단순한 것도 나쁘지는 않던데,2023.10.25,/b/gaijin/89640730?before=2023-10-25T06%3A12%3A07Z
15,이름 때문에 음해당하는 단위계,2023.10.25,/b/gaijin/89640729?before=2023-10-25T06%3A12%3A07Z
16,스타워즈 시퀄에서,2023.10.25,/b/gaijin/89640717?before=2023-10-25T06%3A12%3A07Z
17,썬최지,2023.10.25,/b/gaijin/89640699?before=2023-10-25T06%3A12%3A07Z
18,갑자기 우주전함 채널임?,2023.10.25,/b/gaijin/89640646?before=2023-10-25T06%3A12%3A07Z
19,요즘 팀킬 하는 애들 떄문에 열 ㅈㄴ 받음,2023.10.25,/b/gaijin/89640613?before=2023-10-25T06%3A12%3A07Z
20,내가 원래 케스 멀리서 게이같이 했는데,2023.10.25,/b/gaijin/89640609?before=2023-10-25T06%3A12%3A07Z
21,우주오도기합 해병이 보고싶구나,2023.10.25,/b/gaijin/89640596?before=2023-10-25T06%3A12%3A07Z
22,전자기학에서 CGS 쓰는거랑 야드파운드랑 뭔상관임,2023.10.25,/b/gaijin/89640578?before=2023-10-25T06%3A12%3A07Z
23,드디어 미국 탑지상 다 연구했다,2023.10.25,/b/gaijin/89640555?before=2023-10-25T06%3A12%3A07Z
24,시간은 왜 10진법이 아닐까,2023.10.25,/b/gaijin/89640502?before=2023-10-25T06%3A12%3A07Z
25,미국 10.3 지상 체감승률 한자릿수,2023.10.25,/b/gaijin/89640465?before=2023-10-25T06%3A12%3A07Z
26,씹미개한단위특징,2023.10.25,/b/gaijin/89640373?before=2023-10-25T06%3A12%3A07Z
27,단위계 싸움특,2023.10.25,/b/gaijin/89640307?before=2023-10-25T06%3A12%3A07Z
28,우주선 최고 GOAT,2023.10.25,/b/gaijin/89640261?before=2023-10-25T06%3A12%3A07Z
29,단위계라는 건 사실,2023.10.25,/b/gaijin/89640253?before=2023-10-25T06%3A12%3A07Z
30,우주선 디자인은 모르겠고,2023.10.25,/b/gaijin/89640209?before=2023-10-25T06%3A12%3A07Z
31,배패 마지막날 100레벨 딱코,2023.10.25,/b/gaijin/89640127?before=2023-10-25T06%3A12%3A07Z
32,야드파운드 배척하는 것도 그냥 미터법이 익숙해서일 뿐이지 논리적인건 아님,2023.10.25,/b/gaijin/89640006?before=2023-10-25T06%3A12%3A07Z
33,SF 전투함 디자인의 'JOT',2023.10.25,/b/gaijin/89639964?before=2023-10-25T06%3A12%3A07Z
34,쿨 돌때마다 봐줘야 하는 영상,2023.10.25,/b/gaijin/89639872?before=2023-10-25T06%3A12%3A07Z
35,너넨 이런거 타지마라,2023.10.25,/b/gaijin/89639861?before=2023-10-25T06%3A12%3A07Z
36,새끼....해병 비문학,2023.10.25,/b/gaijin/89639769?before=2023-10-25T06%3A12%3A07Z
37,아니 시발 토네이도 지랄1 엔진이 adv보다 구리구나,2023.10.25,/b/gaijin/89639739?before=2023-10-25T06%3A12%3A07Z
38,헐다운싸움하면 적어도 포신은 보여야하는거아닌가?,2023.10.25,/b/gaijin/89639629?before=2023-10-25T06%3A12%3A07Z
39,독104에 추가 필요한 부품,2023.10.25,/b/gaijin/89639581?before=2023-10-25T06%3A12%3A07Z
40,의외로 개 좆같은거,2023.10.25,/b/gaijin/89639524?before=2023-10-25T06%3A12%3A07Z
41,베나터 = JOAT,2023.10.25,/b/gaijin/89639490?before=2023-10-25T06%3A12%3A07Z
42,연비하니까 갑자기 궁금해졌는데,2023.10.25,/b/gaijin/89639467?before=2023-10-25T06%3A12%3A07Z
43,지금부터 팩튼체크 들어간다,2023.10.25,/b/gaijin/89639352?before=2023-10-25T06%3A12%3A07Z
44,메시몽,2023.10.25,/b/gaijin/89639349?before=2023-10-25T06%3A12%3A07Z
0,겨우 야드 인치가지고 싸우다니,2023.10.25,/b/gaijin/89643639?before=2023-10-25T06%3A42%3A32Z
1,임페리얼? 시체황제 모시는데 아님?,2023.10.25,/b/gaijin/89643608?before=2023-10-25T06%3A42%3A32Z
2,단위 떡밥 지겹지 않노,2023.10.25,/b/gaijin/89643601?before=2023-10-25T06%3A42%3A32Z
3,식당도 Si 단위계 적용해야 된다고 봄,2023.10.25,/b/gaijin/89643554?before=2023-10-25T06%3A42%3A32Z
4,갈돼지나 빨갱이나 낙갈통이나 다 똑같아,2023.10.25,/b/gaijin/89643552?before=2023-10-25T06%3A42%3A32Z
5,단위계로 싸우지말고,2023.10.25,/b/gaijin/89643516?before=2023-10-25T06%3A42%3A32Z
6,이 시국에 단위 저격짤 올린다,2023.10.25,/b/gaijin/89643465?before=2023-10-25T06%3A42%3A32Z
7,임페리얼,2023.10.25,/b/gaijin/89643419?before=2023-10-25T06%3A42%3A32Z
8,'주체년호' 함 달려?,2023.10.25,/b/gaijin/89643360?before=2023-10-25T06%3A42%3A32Z
9,임페리얼 좆같은건 딱 하나임,2023.10.25,/b/gaijin/89643278?before=2023-10-25T06%3A42%3A32Z
10,진짜 팀킬해놓고 사과 안하는건 뭐임?,2023.10.25,/b/gaijin/89643219?before=2023-10-25T06%3A42%3A32Z
11,항공기 단위 야드파운드 쓰는거 보고 생각났는데,2023.10.25,/b/gaijin/89643196?before=2023-10-25T06%3A42%3A32Z
12,진짜 신박한새끼들이노,2023.10.25,/b/gaijin/89643172?before=2023-10-25T06%3A42%3A32Z
13,저히 근본있는 마일인 노티컬 마일 쓸가요,2023.10.25,/b/gaijin/89643111?before=2023-10-25T06%3A42%3A32Z
14,야드 파운드 좆같다고 하는건 이거 아님?,2023.10.25,/b/gaijin/89643062?before=2023-10-25T06%3A42%3A32Z
15,하다하다 단위가지고 싸우노,2023.10.25,/b/gaijin/89643054?before=2023-10-25T06%3A42%3A32Z
16,대공사격하다 팀킬했으면 사과라도 해라,2023.10.25,/b/gaijin/89642969?before=2023-10-25T06%3A42%3A32Z
17,다들 이집트를 찬양하라,2023.10.25,/b/gaijin/89642965?before=2023-10-25T06%3A42%3A32Z
18,마일까지는 나름 익숙한데,2023.10.25,/b/gaijin/89642930?before=2023-10-25T06%3A42%3A32Z
19,빅토3 조선서구화 모드 있는데 중간에 단위계 도입하는게 있단 말이여,2023.10.25,/b/gaijin/89642908?before=2023-10-25T06%3A42%3A32Z
20,이젠 국가 갈드컵으로는 아쉬운 거임?,2023.10.25,/b/gaijin/89642862?before=2023-10-25T06%3A42%3A32Z
21,인터넷 보니깐 채신형 티거들 있네,2023.10.25,/b/gaijin/89642788?before=2023-10-25T06%3A42%3A32Z
22,오늘 겜 존나 안되네ㅋㅋㅋ,2023.10.25,/b/gaijin/89642786?before=2023-10-25T06%3A42%3A32Z
23,물에 빠진것도 재취역이 가능하구나,2023.10.25,/b/gaijin/89642758?before=2023-10-25T06%3A42%3A32Z
24,진짜 싼다 유저라면 미터법 과 야드 인치 단위가 중요한게 아니란걸 안다,2023.10.25,/b/gaijin/89642717?before=2023-10-25T06%3A42%3A32Z
25,팀 씨발 개새끼들아,2023.10.25,/b/gaijin/89642592?before=2023-10-25T06%3A42%3A32Z
26,단위계 떡밥이야??!?!?!?!,2023.10.25,/b/gaijin/89642533?before=2023-10-25T06%3A42%3A32Z
27,초기 젯폭격기들 개재밋네,2023.10.25,/b/gaijin/89642455?before=2023-10-25T06%3A42%3A32Z
28,앞으로 1가붕이는 1다스부츠다,2023.10.25,/b/gaijin/89642325?before=2023-10-25T06%3A42%3A32Z
29,근데 홍차는 챌2에 신규 날탄 받을꺼 있음?,2023.10.25,/b/gaijin/89642289?before=2023-10-25T06%3A42%3A32Z
30,유령탄 부피탄 대전기는 지옥이다,2023.10.25,/b/gaijin/89642286?before=2023-10-25T06%3A42%3A32Z
31,뭐냐 디모인 5랭감?,2023.10.25,/b/gaijin/89642176?before=2023-10-25T06%3A42%3A32Z
32,슬슬 미그25 줄때가 됐는데,2023.10.25,/b/gaijin/89642153?before=2023-10-25T06%3A42%3A32Z
33,병신같은 부피탄,2023.10.25,/b/gaijin/89642023?before=2023-10-25T06%3A42%3A32Z
34,SI가 최고존엄 우월이 아니라 임페리얼이 병신이라는데 이걸 못알아듣노,2023.10.25,/b/gaijin/89641965?before=2023-10-25T06%3A42%3A32Z
35,돈 빨리 벌고싶으면 뭐해야함?,2023.10.25,/b/gaijin/89641924?before=2023-10-25T06%3A42%3A32Z
36,제발오늘5시에업뎃하고바로할인해줘,2023.10.25,/b/gaijin/89641879?before=2023-10-25T06%3A42%3A32Z
37,올판맠1 의문의 상향 먹음,2023.10.25,/b/gaijin/89641809?before=2023-10-25T06%3A42%3A32Z
38,간만에 들어왔는데 독장연 탈출함?,2023.10.25,/b/gaijin/89641786?before=2023-10-25T06%3A42%3A32Z
39,데브섭 종료까지 약 40분,2023.10.25,/b/gaijin/89641781?before=2023-10-25T06%3A42%3A32Z
40,아니 씨발 잭슨이 17파 분철을 막네,2023.10.25,/b/gaijin/89641704?before=2023-10-25T06%3A42%3A32Z
41,어깨너비 3.72m 씹상남자,2023.10.25,/b/gaijin/89641703?before=2023-10-25T06%3A42%3A32Z
42,날라다니는 우주 대성당은어떰,2023.10.25,/b/gaijin/89641592?before=2023-10-25T06%3A42%3A32Z
43,느그나라도 미터법 안쓰고 도량형 그대로 썼으면 볼만했을듯,2023.10.25,/b/gaijin/89641564?before=2023-10-25T06%3A42%3A32Z
44,병신같은 우주선 지겹지도 않음?,2023.10.25,/b/gaijin/89641458?before=2023-10-25T06%3A42%3A32Z
0,안톤애미 최저시간 지구귀한방법,2023.10.25,/b/gaijin/89644987?before=2023-10-25T07%3A00%3A14Z
1,프랑스 공군은 야드파운드법 쓰던 것 같은데,2023.10.25,/b/gaijin/89644967?before=2023-10-25T07%3A00%3A14Z
2,오 22222,2023.10.25,/b/gaijin/89644943?before=2023-10-25T07%3A00%3A14Z
3,그래서 ㄹㅇ할인언제함??,2023.10.25,/b/gaijin/89644902?before=2023-10-25T07%3A00%3A14Z
4,아카콘 하나 만들어봄,2023.10.25,/b/gaijin/89644895?before=2023-10-25T07%3A00%3A14Z
5,웃긴건 피트와 야드 모두 SI법 기반으로 한 번 변환했었다는거,2023.10.25,/b/gaijin/89644867?before=2023-10-25T07%3A00%3A14Z
6,여기 나무가 왜 다 파란색임,2023.10.25,/b/gaijin/89644789?before=2023-10-25T07%3A00%3A14Z
7,화씨 0도가 무슨 기준이였더라,2023.10.25,/b/gaijin/89644734?before=2023-10-25T07%3A00%3A14Z
8,옛날과 지금,2023.10.25,/b/gaijin/89644619?before=2023-10-25T07%3A00%3A14Z
9,근데 미국애들은 ㄹㅇ 야드파운드가 더 편하게 느껴짐?,2023.10.25,/b/gaijin/89644571?before=2023-10-25T07%3A00%3A14Z
10,단위계보다 지금 당장 ㅈ같은 새끼들,2023.10.25,/b/gaijin/89644444?before=2023-10-25T07%3A00%3A14Z
11,데브가 별로니까 떡밥도 별로다,2023.10.25,/b/gaijin/89644414?before=2023-10-25T07%3A00%3A14Z
12,이제 단위는 해병 단위로 정리한다,2023.10.25,/b/gaijin/89644331?before=2023-10-25T07%3A00%3A14Z
13,Factos) SI도 임페리얼도 미국단위계도 모두미개하다,2023.10.25,/b/gaijin/89644312?before=2023-10-25T07%3A00%3A14Z
14,연호를 부활시켜야 한다고 생각해요...,2023.10.25,/b/gaijin/89644248?before=2023-10-25T07%3A00%3A14Z
15,미얀마랑 라이베리아도 미터법 안쓴다던데,2023.10.25,/b/gaijin/89644205?before=2023-10-25T07%3A00%3A14Z
16,기년법 관련 소신발언,2023.10.25,/b/gaijin/89644171?before=2023-10-25T07%3A00%3A14Z
17,업데이트는 언제쯤할까,2023.10.25,/b/gaijin/89644144?before=2023-10-25T07%3A00%3A14Z
18,진짜 좆같은 임페리얼 단위 1티어,2023.10.25,/b/gaijin/89644141?before=2023-10-25T07%3A00%3A14Z
19,얘는 결국 감감 무소식이네,2023.10.25,/b/gaijin/89644140?before=2023-10-25T07%3A00%3A14Z
20,진짜 단위계로 그만싸워,2023.10.25,/b/gaijin/89644127?before=2023-10-25T07%3A00%3A14Z
21,근데 미갈 애들은 미시세계도 임페리얼 단위로 측정함?,2023.10.25,/b/gaijin/89644093?before=2023-10-25T07%3A00%3A14Z
22,단위계로 싸우는건 좋은데 뭔가 이상한데,2023.10.25,/b/gaijin/89644076?before=2023-10-25T07%3A00%3A14Z
23,가이진 채널맞냐,2023.10.25,/b/gaijin/89644026?before=2023-10-25T07%3A00%3A14Z
24,ags 단위계가 뭐임?,2023.10.25,/b/gaijin/89644006?before=2023-10-25T07%3A00%3A14Z
25,특)미터법 쓰는 미국 공공기관,2023.10.25,/b/gaijin/89643982?before=2023-10-25T07%3A00%3A14Z
26,미국 단위계 바꾸는 방법,2023.10.25,/b/gaijin/89643980?before=2023-10-25T07%3A00%3A14Z
27,싸우는 원인,2023.10.25,/b/gaijin/89643968?before=2023-10-25T07%3A00%3A14Z
28,부적 나왔다,2023.10.25,/b/gaijin/89643937?before=2023-10-25T07%3A00%3A14Z
29,솔직히 항공게임 유저면 대가리로 미터-피트 변환 정도는 가능해야 한다고 생각해요....,2023.10.25,/b/gaijin/89643923?before=2023-10-25T07%3A00%3A14Z
30,워싱턴 해군군축 조약에서 롱톤으로 정해진 게 다행인 이유,2023.10.25,/b/gaijin/89643902?before=2023-10-25T07%3A00%3A14Z
31,Cgs는 왜 튀어나온거임?,2023.10.25,/b/gaijin/89643885?before=2023-10-25T07%3A00%3A14Z
32,커스텀 행거 대참사,2023.10.25,/b/gaijin/89643871?before=2023-10-25T07%3A00%3A14Z
33,그래 다들 몸무게 몇톤이니,2023.10.25,/b/gaijin/89643864?before=2023-10-25T07%3A00%3A14Z
34,썬더에서 b52가 보고싶구나,2023.10.25,/b/gaijin/89643850?before=2023-10-25T07%3A00%3A14Z
35,단위계 챈에,2023.10.25,/b/gaijin/89643839?before=2023-10-25T07%3A00%3A14Z
36,소신발언,2023.10.25,/b/gaijin/89643827?before=2023-10-25T07%3A00%3A14Z
37,어 그래 형이야~,2023.10.25,/b/gaijin/89643826?before=2023-10-25T07%3A00%3A14Z
38,물은 32도에서 얼고 212도에서 끓어!,2023.10.25,/b/gaijin/89643820?before=2023-10-25T07%3A00%3A14Z
39,B캣은,2023.10.25,/b/gaijin/89643802?before=2023-10-25T07%3A00%3A14Z
40,그래도 양키가 SI를 배우려 한 적은 있음,2023.10.25,/b/gaijin/89643768?before=2023-10-25T07%3A00%3A14Z
41,해리는 ㄹㅇ왜쓰는거임,2023.10.25,/b/gaijin/89643733?before=2023-10-25T07%3A00%3A14Z
42,단위계로 싸우는 챈에 소갈 떡밥,2023.10.25,/b/gaijin/89643724?before=2023-10-25T07%3A00%3A14Z
43,미국 단위계 최약체들,2023.10.25,/b/gaijin/89643660?before=2023-10-25T07%3A00%3A14Z
44,살다살다 파라과이 인터넷판에서,2023.10.25,/b/gaijin/89643645?before=2023-10-25T07%3A00%3A14Z
0,유일하게 인정하는 야드파운드,2023.10.25,/b/gaijin/89647716?before=2023-10-25T07%3A35%3A33Z
1,중간고사발표 개같이 망했다,2023.10.25,/b/gaijin/89647622?before=2023-10-25T07%3A35%3A33Z
2,백구 f4와 g2의 차이점이 뭔가요?,2023.10.25,/b/gaijin/89647599?before=2023-10-25T07%3A35%3A33Z
3,겜 얘기 안하고 종이컵 얘기 하는 챈에 지듣노,2023.10.25,/b/gaijin/89647546?before=2023-10-25T07%3A35%3A33Z
4,답은 인도 길거리 짜이식 컵이다,2023.10.25,/b/gaijin/89647370?before=2023-10-25T07%3A35%3A33Z
5,미국에서 .223과 5.56 mm를 구분하는 이유 중 하나,2023.10.25,/b/gaijin/89647261?before=2023-10-25T07%3A35%3A33Z
6,채금 한달 먹었겠다,2023.10.25,/b/gaijin/89647248?before=2023-10-25T07%3A35%3A33Z
7,오뎅국물 종이컵에 못준다고?,2023.10.25,/b/gaijin/89647189?before=2023-10-25T07%3A35%3A33Z
8,결제 질문점,2023.10.25,/b/gaijin/89647149?before=2023-10-25T07%3A35%3A33Z
9,저거 종이컵 자체를 뭐 금지시키는거임?,2023.10.25,/b/gaijin/89646969?before=2023-10-25T07%3A35%3A33Z
10,태생이 경전차라 정확도 높은거봐,2023.10.25,/b/gaijin/89646919?before=2023-10-25T07%3A35%3A33Z
11,아니 뭔 또 김치트리야 좆노잼 뇌절 시발ㅋㅋ,2023.10.25,/b/gaijin/89646885?before=2023-10-25T07%3A35%3A33Z
12,반드카논 좀 불편한데 쏘는 각만 나오면 행복하네,2023.10.25,/b/gaijin/89646841?before=2023-10-25T07%3A35%3A33Z
13,권총의 기준 (미국기준임),2023.10.25,/b/gaijin/89646827?before=2023-10-25T07%3A35%3A33Z
14,디자인은 제네시스가 ㅆㅅㅌㅊ임,2023.10.25,/b/gaijin/89646805?before=2023-10-25T07%3A35%3A33Z
15,썬더 왜 좌우 소리 구분이 안되냐,2023.10.25,/b/gaijin/89646796?before=2023-10-25T07%3A35%3A33Z
16,개인적으로 라디안 별로 안 좋아함.,2023.10.25,/b/gaijin/89646732?before=2023-10-25T07%3A35%3A33Z
17,날탄롱콘 함 시연 해보자,2023.10.25,/b/gaijin/89646633?before=2023-10-25T07%3A35%3A33Z
18,김치트리 나오기전에 우리나라가 섭종할듯,2023.10.25,/b/gaijin/89646387?before=2023-10-25T07%3A35%3A33Z
19,가슴이 옹졸해지는 후미등,2023.10.25,/b/gaijin/89646231?before=2023-10-25T07%3A35%3A33Z
20,근데 미국애들 총 살때는 어케 하냐,2023.10.25,/b/gaijin/89646127?before=2023-10-25T07%3A35%3A33Z
21,전기 설계하면서 좆같은거 마력,2023.10.25,/b/gaijin/89646032?before=2023-10-25T07%3A35%3A33Z
22,Ccvl 존버하기 vs 45코에 사기,2023.10.25,/b/gaijin/89646029?before=2023-10-25T07%3A35%3A33Z
23,2013 vs 2023,2023.10.25,/b/gaijin/89645978?before=2023-10-25T07%3A35%3A33Z
24,날탄 날개 사실 천쪼가리,2023.10.25,/b/gaijin/89645920?before=2023-10-25T07%3A35%3A33Z
25,근데 음식 열량 줄로 표기하는거 보고 생각났는데,2023.10.25,/b/gaijin/89645904?before=2023-10-25T07%3A35%3A33Z
26,코멧 전차 진짜 괜찮은거 같기도,2023.10.25,/b/gaijin/89645803?before=2023-10-25T07%3A35%3A33Z
27,이탈 vs 중국 뭐뚫음?,2023.10.25,/b/gaijin/89645788?before=2023-10-25T07%3A35%3A33Z
28,요즘 현대차 너무 못생겻어,2023.10.25,/b/gaijin/89645748?before=2023-10-25T07%3A35%3A33Z
29,중국이 또 근본있게 SI 표기 잘하는 분야가 하나 있지,2023.10.25,/b/gaijin/89645657?before=2023-10-25T07%3A35%3A33Z
30,0으로 딱 안떨어지면 존나 불편함,2023.10.25,/b/gaijin/89645601?before=2023-10-25T07%3A35%3A33Z
31,근데 영국은 왜 브렉시트한거였더라?,2023.10.25,/b/gaijin/89645576?before=2023-10-25T07%3A35%3A33Z
32,콘솔은 그저 과학이다,2023.10.25,/b/gaijin/89645565?before=2023-10-25T07%3A35%3A33Z
33,미갈 9점대 채워줘,2023.10.25,/b/gaijin/89645552?before=2023-10-25T07%3A35%3A33Z
34,임페리얼...보지를찢어야..,2023.10.25,/b/gaijin/89645541?before=2023-10-25T07%3A35%3A33Z
35,날탄 롱콘 아이디어좀,2023.10.25,/b/gaijin/89645473?before=2023-10-25T07%3A35%3A33Z
36,그냥 다같이 랭킨온도 쓰자,2023.10.25,/b/gaijin/89645374?before=2023-10-25T07%3A35%3A33Z
37,미갈놈들이 야드파운드에 익숙하더라도 단위변환은 힘들겠지?,2023.10.25,/b/gaijin/89645335?before=2023-10-25T07%3A35%3A33Z
38,갓랑스 기습찬양,2023.10.25,/b/gaijin/89645334?before=2023-10-25T07%3A35%3A33Z
39,k5 페리 사전예약 시작,2023.10.25,/b/gaijin/89645332?before=2023-10-25T07%3A35%3A33Z
40,로켓런,2023.10.25,/b/gaijin/89645328?before=2023-10-25T07%3A35%3A33Z
41,연구포인트 ㅈㄴ 짠데 요즘은 뭐로 범??,2023.10.25,/b/gaijin/89645294?before=2023-10-25T07%3A35%3A33Z
42,어떻게 중요한 순간에 프리징이 딱 걸리지,2023.10.25,/b/gaijin/89645239?before=2023-10-25T07%3A35%3A33Z
43,온도가 단위계에서 제일 지랄난거 맞음,2023.10.25,/b/gaijin/89645123?before=2023-10-25T07%3A35%3A33Z
44,솔직히 임페리얼 정도면 양반인게,2023.10.25,/b/gaijin/89645092?before=2023-10-25T07%3A35%3A33Z
0,뉴비 거대상자 보상 떳다!!!!!,2023.10.25,/b/gaijin/89651114?before=2023-10-25T08%3A20%3A55Z
1,썬더 좆같은거 하지말고 드롭스나 프라임게이밍 좀 뿌려봐라,2023.10.25,/b/gaijin/89651093?before=2023-10-25T08%3A20%3A55Z
2,내가 패배의 화신이로구나,2023.10.25,/b/gaijin/89651084?before=2023-10-25T08%3A20%3A55Z
3,개 씨발련들 진짜 지상전에 날씨는 왜추가한거야 개씨발,2023.10.25,/b/gaijin/89651057?before=2023-10-25T08%3A20%3A55Z
4,왜 계속 크래쉬 뜨는거임??,2023.10.25,/b/gaijin/89650842?before=2023-10-25T08%3A20%3A55Z
5,홈쇼핑 상담직인데 대한민국 좆같다,2023.10.25,/b/gaijin/89650781?before=2023-10-25T08%3A20%3A55Z
6,익충인데 생긴것때매 억까당하는 곤충,2023.10.25,/b/gaijin/89650759?before=2023-10-25T08%3A20%3A55Z
7,안톤 씨발아!!!!!!!,2023.10.25,/b/gaijin/89650698?before=2023-10-25T08%3A20%3A55Z
8,공대지 무장같은거 TV락 원리가 뭐임?,2023.10.25,/b/gaijin/89650681?before=2023-10-25T08%3A20%3A55Z
9,서버 지랄 맞네,2023.10.25,/b/gaijin/89650677?before=2023-10-25T08%3A20%3A55Z
10,솔직히 단위 이거 딴 건 모르겠고,2023.10.25,/b/gaijin/89650669?before=2023-10-25T08%3A20%3A55Z
11,좆같은 짱깨새끼들 미제장비 왜 쥐어줬음?,2023.10.25,/b/gaijin/89650600?before=2023-10-25T08%3A20%3A55Z
12,미니 뒷좌석 타보니까 승차감 개 좆박았던데,2023.10.25,/b/gaijin/89650505?before=2023-10-25T08%3A20%3A55Z
13,디모인 5랭 간다는 얘기가 있던데,2023.10.25,/b/gaijin/89650445?before=2023-10-25T08%3A20%3A55Z
14,과거로가는 타임머신vs미래로가는 타임머신,2023.10.25,/b/gaijin/89650411?before=2023-10-25T08%3A20%3A55Z
15,좋아하는 저격맵은 꼬빼기도 안 비추고,2023.10.25,/b/gaijin/89650389?before=2023-10-25T08%3A20%3A55Z
16,이딴게 공식 이미지ㅋㅋㅋ,2023.10.25,/b/gaijin/89650293?before=2023-10-25T08%3A20%3A55Z
17,영국 5.3 타는데 사리나올거 같다,2023.10.25,/b/gaijin/89650237?before=2023-10-25T08%3A20%3A55Z
18,아니 진짜로 이건 아니지,2023.10.25,/b/gaijin/89650148?before=2023-10-25T08%3A20%3A55Z
19,하다하다 단위계로 갈드컵이 열리노,2023.10.25,/b/gaijin/89650044?before=2023-10-25T08%3A20%3A55Z
20,이거 뭐가 문제인거임??,2023.10.25,/b/gaijin/89650024?before=2023-10-25T08%3A20%3A55Z
21,와들와들 2077년,2023.10.25,/b/gaijin/89649947?before=2023-10-25T08%3A20%3A55Z
22,들박섹스 ㄷㄷ,2023.10.25,/b/gaijin/89649881?before=2023-10-25T08%3A20%3A55Z
23,트루 로마의 AAA,2023.10.25,/b/gaijin/89649822?before=2023-10-25T08%3A20%3A55Z
24,어어 점마 어디가노,2023.10.25,/b/gaijin/89649479?before=2023-10-25T08%3A20%3A55Z
25,이거 보니까 데브섭 마렵네ㅋㅋ,2023.10.25,/b/gaijin/89649232?before=2023-10-25T08%3A20%3A55Z
26,챈에 뭔일이 있었던 거야,2023.10.25,/b/gaijin/89649215?before=2023-10-25T08%3A20%3A55Z
27,긍데 카오이 DIRCM 범위있음?,2023.10.25,/b/gaijin/89649208?before=2023-10-25T08%3A20%3A55Z
28,썬더라이브특,2023.10.25,/b/gaijin/89649155?before=2023-10-25T08%3A20%3A55Z
29,학교에 말투 존나 어지러운넘 있음,2023.10.25,/b/gaijin/89649134?before=2023-10-25T08%3A20%3A55Z
30,아니 씨발 티거 4마리가 점보 하날 못잡네,2023.10.25,/b/gaijin/89649068?before=2023-10-25T08%3A20%3A55Z
31,이거 호넷인가,2023.10.25,/b/gaijin/89649020?before=2023-10-25T08%3A20%3A55Z
32,10진법 근본 단위계는 척관법,2023.10.25,/b/gaijin/89648942?before=2023-10-25T08%3A20%3A55Z
33,동해인데 비행기소리 존나크네,2023.10.25,/b/gaijin/89648809?before=2023-10-25T08%3A20%3A55Z
34,썬더 DLSS 병신같은 이유가,2023.10.25,/b/gaijin/89648720?before=2023-10-25T08%3A20%3A55Z
35,씨발 리얼지상은 그냥 소련미는게 맞는듯,2023.10.25,/b/gaijin/89648708?before=2023-10-25T08%3A20%3A55Z
36,썬더 텍스쳐나 개선했으면,2023.10.25,/b/gaijin/89648588?before=2023-10-25T08%3A20%3A55Z
37,야드파운드도 인정할건 인정해야지,2023.10.25,/b/gaijin/89648387?before=2023-10-25T08%3A20%3A55Z
